site,date,year,death,yll,pop,tm,rh,tmax,tmin,PM10,dow,t
LocationB,2011-8-4,2011,4,53.08447,201191.1,20.55191,83.46667,22.57333,17.30681,64.07973,5,2042
LocationB,2011-8-5,2011,2,13.30864,201191.1,20.39401,84.35511,22.43258,16.9617,60.0379,6,2043
LocationB,2011-8-6,2011,3,37.6281,201191.1,21.95811,78.8947,26.42772,15.91611,71.31667,7,2044
LocationB,2011-8-7,2011,7,91.47091,201191.1,22.81561,76.32324,27.12359,17.15314,75.05277,1,2045
LocationB,2011-8-8,2011,5,117.8512,201191.1,24.12272,71.60399,29.26767,17.56877,91.44647,2,2046
LocationB,2011-8-9,2011,7,87.54905,201191.1,24.77795,61.88853,29.84003,17.27689,88.75927,3,2047
LocationB,2011-8-10,2011,9,131.7375,201191.1,25.6093,65.10939,29.54129,18.30841,89.66477,4,2048
LocationB,2011-8-11,2011,3,63.9512,201191.1,25.07683,70.58687,29.21703,19.04496,89.5679,5,2049
LocationB,2011-8-12,2011,5,57.95263,201191.1,25.61029,71.49513,29.69448,19.43925,87.06803,6,2050
LocationB,2011-8-13,2011,4,86.99228,201191.1,26.6142,72.36678,30.27121,20.5917,90.0385,7,2051
LocationB,2011-8-14,2011,4,52.69774,201191.1,27.97537,72.2431,31.49776,21.80954,92.33547,1,2052
LocationB,2011-8-15,2011,5,123.0443,201191.1,28.13099,73.12276,32.25495,22.69074,90.66363,2,2053
LocationB,2011-8-16,2011,4,71.60488,201191.1,23.6621,70.48369,26.47252,20.27863,86.69193,3,2054
LocationB,2011-8-17,2011,1,9.00164,201191.1,23.09651,78.50442,25.19133,19.2766,70.6426,4,2055
LocationB,2011-8-18,2011,2,48.63877,201191.1,17.15573,89.36999,21.59615,16.47262,51.17787,5,2056
LocationB,2011-8-19,2011,3,97.21027,201191.1,16.40439,92.66946,15.80362,15.66391,42.2485,6,2057
LocationB,2011-8-20,2011,2,83.05283,201191.1,15.96392,94.69489,15.72195,15.18715,43.941,7,2058
LocationB,2011-8-21,2011,2,13.95009,201191.1,16.59443,92.27978,17.75988,14.84374,42.83243,1,2059
LocationB,2011-8-22,2011,3,112.1201,201191.1,17.02176,91.17324,18.01797,14.85869,46.40263,2,2060
LocationB,2011-8-23,2011,2,26.73948,201191.1,18.53123,85.21941,21.88087,14.43561,59.06113,3,2061
LocationB,2011-8-24,2011,7,189.5391,201191.1,19.6353,80.93854,23.6914,15.17802,67.93063,4,2062
LocationB,2011-8-25,2011,4,67.96418,201191.1,19.67115,80.28587,24.22366,15.62171,68.48887,5,2063
LocationB,2011-8-26,2011,2,26.73948,201191.1,18.45324,82.26588,22.5548,13.1589,61.98963,6,2064
LocationB,2011-8-27,2011,1,5.58305,201191.1,19.94537,80.90993,23.2971,14.91106,69.18977,7,2065
LocationB,2011-8-28,2011,2,61.0203,201191.1,21.08412,78.97089,24.85566,15.98887,75.0784,1,2066
LocationB,2011-8-29,2011,3,44.95938,201191.1,22.0672,78.26401,26.17532,16.49185,80.9692,2,2067
LocationB,2011-8-30,2011,3,30.99991,201191.1,22.81764,75.99534,26.72678,17.25426,84.6894,3,2068
LocationB,2011-8-31,2011,1,21.22672,201191.1,22.60488,76.07771,27.1427,16.98443,87.2306,4,2069
LocationB,2011-9-1,2011,6,95.52831,201191.1,23.67374,71.73504,27.71292,17.11309,91.4167,5,2070
LocationB,2011-9-2,2011,4,40.1078,201191.1,23.74902,75.41695,26.45212,18.91982,87.42903,6,2071
LocationB,2011-9-3,2011,2,39.12562,201191.1,21.50383,84.30016,23.42149,18.51333,65.95513,7,2072
LocationB,2011-9-4,2011,5,65.17357,201191.1,19.0154,89.98063,20.64469,16.32855,52.61623,1,2073
LocationB,2011-9-5,2011,2,28.52165,201191.1,15.05134,93.46782,17.06585,13.59743,51.60223,2,2074
LocationB,2011-9-6,2011,9,116.3738,201191.1,14.70491,95.30841,14.19555,12.99201,50.16677,3,2075
LocationB,2011-9-7,2011,3,73.33262,201191.1,16.95092,89.32227,20.60457,13.06446,45.5605,4,2076
LocationB,2011-9-8,2011,2,31.61767,201191.1,17.82301,84.17199,22.22039,12.59444,58.70477,5,2077
LocationB,2011-9-9,2011,3,37.90488,201191.1,17.05883,83.89352,21.13963,12.86746,61.80837,6,2078
LocationB,2011-9-10,2011,5,71.00834,201191.1,15.17871,83.47348,17.13013,12.51744,62.25923,7,2079
LocationB,2011-9-11,2011,3,30.54101,201191.1,15.45996,95.70678,15.46425,13.42908,44.97233,1,2080
LocationB,2011-9-12,2011,2,40.95804,201191.1,16.08574,89.18229,20.04079,12.92889,48.73173,2,2081
LocationB,2011-9-13,2011,1,30.0593,201191.1,15.64953,92.20428,17.0229,13.55653,44.34323,3,2082
LocationB,2011-9-14,2011,3,52.7383,201191.1,15.47933,87.61948,19.00257,11.90342,56.9953,4,2083
LocationB,2011-9-15,2011,3,35.14071,201191.1,17.19952,85.77101,20.1282,13.65249,62.0534,5,2084
LocationB,2011-9-16,2011,0,0,201191.1,16.24405,93.83258,17.42872,14.1737,50.98723,6,2085
LocationB,2011-9-17,2011,1,6.65432,201191.1,12.82269,93.55927,14.46459,10.82465,50.1915,7,2086
LocationB,2011-9-18,2011,1,9.00164,201191.1,8.626981,94.99902,10.6782,6.075386,73.02873,1,2087
LocationB,2011-9-19,2011,3,52.12296,201191.1,9.317022,86.35002,12.33485,5.877601,74.79417,2,2088
LocationB,2011-9-20,2011,2,11.60277,201191.1,11.90383,82.14169,16.15576,7.210057,56.67353,3,2089
LocationB,2011-9-21,2011,4,150.4994,201191.1,13.22972,78.56976,18.79235,7.207962,70.86093,4,2090
LocationB,2011-9-22,2011,7,119.3299,201191.1,15.81299,77.02816,19.83802,9.990495,73.178,5,2091
LocationB,2011-9-23,2011,4,47.14154,201191.1,16.03296,79.34588,20.48224,10.26773,72.48497,6,2092
LocationB,2011-9-24,2011,2,20.71521,201191.1,15.91801,80.75136,19.63126,9.869913,75.4675,7,2093
LocationB,2011-9-25,2011,3,70.56712,201191.1,17.28559,75.45462,21.1418,11.31668,85.44753,1,2094
LocationB,2011-9-26,2011,1,45.99439,201191.1,17.51521,68.16342,20.63337,12.1162,86.2723,2,2095
LocationB,2011-9-27,2011,5,67.69103,201191.1,14.02674,85.53157,16.61588,11.66891,76.19843,3,2096
LocationB,2011-9-28,2011,6,54.25021,201191.1,14.20243,89.85984,15.40037,12.12321,76.36217,4,2097
LocationB,2011-9-29,2011,2,21.68023,201191.1,15.19199,72.84037,20.768,10.28014,81.7046,5,2098
LocationB,2011-9-30,2011,2,34.06637,201191.1,14.49988,68.46442,19.7689,7.565391,82.4318,6,2099
LocationB,2011-10-1,2011,5,68.15173,201191.1,15.58089,75.41087,19.57386,9.504302,80.90827,7,2100
LocationB,2011-10-2,2011,1,11.71357,201191.1,13.22129,76.38607,15.97124,10.40311,85.2638,1,2101
LocationB,2011-10-3,2011,3,77.46648,201191.1,12.62558,78.69804,15.41865,9.566899,81.91563,2,2102
LocationB,2011-10-4,2011,1,11.71357,201191.1,11.83495,87.92935,12.90317,9.204489,73.6385,3,2103
LocationB,2011-10-5,2011,2,33.24331,201191.1,13.65575,78.53398,20.52597,7.50209,82.47513,4,2104
LocationB,2011-10-6,2011,5,85.58933,201191.1,14.54338,69.29948,20.67651,6.765361,84.89173,5,2105
LocationB,2011-10-7,2011,3,28.75387,201191.1,15.22615,71.88037,21.16607,8.283788,94.47643,6,2106
LocationB,2011-10-8,2011,6,93.29558,201191.1,16.3563,79.66102,21.79803,10.58499,83.26583,7,2107
LocationB,2011-10-9,2011,5,66.52659,201191.1,16.07998,85.44471,19.08005,11.915,78.78597,1,2108
LocationB,2011-10-10,2011,3,45.90649,201191.1,14.31096,95.59023,15.75275,12.75751,78.4465,2,2109
LocationB,2011-10-11,2011,5,63.94137,201191.1,12.97527,92.82094,12.93095,11.46311,81.28877,3,2110
LocationB,2011-10-12,2011,3,46.47055,201191.1,13.04512,90.3885,15.1847,10.44377,80.03203,4,2111
LocationB,2011-10-13,2011,1,13.49574,201191.1,13.05168,61.04077,17.76706,8.223005,77.92237,5,2112
LocationB,2011-10-14,2011,2,25.20931,201191.1,10.29694,58.00483,15.6225,3.820334,87.21097,6,2113
LocationB,2011-10-15,2011,1,36.5746,201191.1,10.47666,55.14075,17.12923,3.510073,89.7731,7,2114
LocationB,2011-10-16,2011,1,6.65432,201191.1,12.05948,58.55825,19.35042,3.935546,84.479,1,2115
LocationB,2011-10-17,2011,0,0,201191.1,12.92103,62.93208,20.6209,4.089283,93.06427,2,2116
LocationB,2011-10-18,2011,3,52.62136,201191.1,14.31531,58.94064,20.41832,5.146264,104.7914,3,2117
LocationB,2011-10-19,2011,3,36.54369,201191.1,14.11505,72.21781,17.26547,9.442582,108.0973,4,2118
LocationB,2011-10-20,2011,5,94.26135,201191.1,12.98158,75.28104,17.63596,7.328361,111.8488,5,2119
LocationB,2011-10-21,2011,4,94.34047,201191.1,12.68441,72.85424,17.97634,6.457552,112.2393,6,2120
LocationB,2011-10-22,2011,2,32.17701,201191.1,10.45012,87.80553,13.8102,8.580769,100.1591,7,2121
LocationB,2011-10-23,2011,5,160.4207,201191.1,10.3717,89.09964,13.13325,7.708995,95.04347,1,2122
LocationB,2011-10-24,2011,1,6.65432,201191.1,8.113668,73.0168,11.13389,3.788519,94.64873,2,2123
LocationB,2011-10-25,2011,3,22.7971,201191.1,8.227457,76.63095,8.902565,4.924582,98.22053,3,2124
LocationB,2011-10-26,2011,1,6.65432,201191.1,7.273693,83.02377,9.06259,4.64406,103.289,4,2125
LocationB,2011-10-27,2011,7,148.9733,201191.1,6.807973,81.08058,11.9941,1.712402,102.9656,5,2126
LocationB,2011-10-28,2011,2,26.55617,201191.1,8.641076,72.63846,14.1229,2.431313,116.954,6,2127
LocationB,2011-10-29,2011,6,94.91527,201191.1,8.718399,72.45386,14.80265,2.397859,116.9702,7,2128
LocationB,2011-10-30,2011,7,84.82894,201191.1,9.881845,78.39593,15.84313,4.071886,110.681,1,2129
LocationB,2011-10-31,2011,1,4.94845,201191.1,11.32697,80.97625,14.6805,6.784264,110.2658,2,2130
LocationB,2011-11-1,2011,1,11.71357,201191.1,11.47582,90.40495,12.17754,9.06003,95.28543,3,2131
LocationB,2011-11-2,2011,2,34.06637,201191.1,11.94855,89.65402,12.7922,9.459677,98.4613,4,2132
LocationB,2011-11-3,2011,2,14.33084,201191.1,10.35775,92.37073,11.39174,8.291071,92.8844,5,2133
LocationB,2011-11-4,2011,2,11.60277,201191.1,10.34406,95.42346,10.97421,8.432163,89.2867,6,2134
LocationB,2011-11-5,2011,1,15.02591,201191.1,10.66802,94.47982,11.22883,9.077367,88.5098,7,2135
LocationB,2011-11-6,2011,5,70.41842,201191.1,11.04934,90.56133,12.88951,8.984769,91.30163,1,2136
LocationB,2011-11-7,2011,6,72.04401,201191.1,8.370554,91.64568,9.791133,6.262481,82.6892,2,2137
LocationB,2011-11-8,2011,5,98.03654,201191.1,7.30491,71.53676,11.80153,2.451139,112.4566,3,2138
LocationB,2011-11-9,2011,2,43.22892,201191.1,6.380019,72.70192,11.12703,0.635788,118.0262,4,2139
LocationB,2011-11-10,2011,3,27.68364,201191.1,6.330995,77.10477,10.57413,2.112647,114.6406,5,2140
LocationB,2011-11-11,2011,3,53.56479,201191.1,7.484723,79.75961,10.63585,3.144668,121.5791,6,2141
LocationB,2011-11-12,2011,0,0,201191.1,6.514802,72.87777,9.217342,3.276986,114.5839,7,2142
LocationB,2011-11-13,2011,4,63.27863,201191.1,5.251332,71.08192,11.7114,-0.9981549,108.5071,1,2143
LocationB,2011-11-14,2011,1,13.49574,201191.1,5.151524,79.49059,9.320902,0.4350625,109.2604,2,2144
LocationB,2011-11-15,2011,2,33.90556,201191.1,5.742598,90.78626,7.66062,3.018027,135.2175,3,2145
LocationB,2011-11-16,2011,2,29.2706,201191.1,7.658598,93.0246,7.863185,5.870899,125.1954,4,2146
LocationB,2011-11-17,2011,3,27.05297,201191.1,8.060057,94.02398,8.264674,6.042557,113.4379,5,2147
LocationB,2011-11-18,2011,3,29.1517,201191.1,8.924568,83.41697,11.89668,4.844628,101.6398,6,2148
LocationB,2011-11-19,2011,4,51.36205,201191.1,5.065049,58.54998,8.592505,0.3398587,117.8545,7,2149
LocationB,2011-11-20,2011,3,67.04497,201191.1,3.965883,68.75527,9.614571,-1.165476,110.0763,1,2150
LocationB,2011-11-21,2011,4,36.43786,201191.1,4.075587,83.74816,5.969535,1.325755,124.152,2,2151
LocationB,2011-11-22,2011,2,22.10452,201191.1,5.160864,79.62688,10.60969,0.2699484,112.4207,3,2152
LocationB,2011-11-23,2011,3,35.51899,201191.1,2.902647,63.66975,7.221552,-1.96519,114.5001,4,2153
LocationB,2011-11-24,2011,2,36.90485,201191.1,2.089182,75.36872,8.165478,-1.556062,113.513,5,2154
LocationB,2011-11-25,2011,1,7.67652,201191.1,3.025736,83.32028,7.440201,-0.2717418,127.5891,6,2155
LocationB,2011-11-26,2011,1,11.71357,201191.1,5.069457,84.15194,8.07531,2.604258,124.198,7,2156
LocationB,2011-11-27,2011,4,35.04605,201191.1,4.500019,84.86977,7.831698,0.8558641,134.0006,1,2157
LocationB,2011-11-28,2011,1,23.04341,201191.1,6.366614,86.9399,7.431345,3.89962,150.201,2,2158
LocationB,2011-11-29,2011,0,0,201191.1,3.138609,92.16129,5.92659,0.5314484,125.1478,3,2159
LocationB,2011-11-30,2011,4,46.88954,201191.1,2.218158,87.75359,3.445272,-0.2431304,116.5303,4,2160
LocationB,2011-12-1,2011,2,36.03075,201191.1,1.83969,84.38809,4.642299,-1.166584,116.6214,5,2161
LocationB,2011-12-2,2011,1,9.00164,201191.1,0.9486603,83.83318,4.854234,-2.931639,117.0619,6,2162
LocationB,2011-12-3,2011,0,0,201191.1,0.1846766,84.94848,2.345617,-3.128764,121.2368,7,2163
LocationB,2011-12-4,2011,4,75.27965,201191.1,1.312158,89.63052,2.208764,-0.5388342,126.6739,1,2164
LocationB,2011-12-5,2011,3,63.82574,201191.1,0.9876386,89.67495,1.232378,-0.3220272,124.0498,2,2165
LocationB,2011-12-6,2011,4,77.09558,201191.1,0.4277201,91.62814,0.8031304,-1.075052,118.9997,3,2166
LocationB,2011-12-7,2011,2,36.90485,201191.1,1.230826,66.92461,2.49991,-1.764326,120.118,4,2167
LocationB,2011-12-8,2011,3,122.7005,201191.1,-2.795758,57.41326,0.1113071,-6.052147,90.0339,5,2168
LocationB,2011-12-9,2011,5,42.70893,201191.1,-4.103155,63.62934,-1.034813,-8.070682,98.14603,6,2169
LocationB,2011-12-10,2011,3,22.95173,201191.1,-4.317109,50.45397,-0.6169457,-8.836848,97.13797,7,2170
LocationB,2011-12-11,2011,1,11.71357,201191.1,-3.879557,60.59785,1.567383,-9.255655,127.3066,1,2171
LocationB,2011-12-12,2011,2,47.2104,201191.1,-2.507687,63.73532,3.233655,-8.056226,108.3255,2,2172
LocationB,2011-12-13,2011,5,44.12959,201191.1,-1.048497,64.60792,4.045106,-7.289573,147.5105,3,2173
LocationB,2011-12-14,2011,2,27.88104,201191.1,-1.326391,61.38236,2.775522,-5.421606,143.523,4,2174
LocationB,2011-12-15,2011,1,31.9564,201191.1,-1.871997,60.39639,1.837894,-5.861889,104.8064,5,2175
LocationB,2011-12-16,2011,3,36.88268,201191.1,-4.035519,56.07502,0.1799973,-8.619687,103.5488,6,2176
LocationB,2011-12-17,2011,2,16.66202,201191.1,-3.186908,63.95664,-0.3964375,-6.742736,142.8625,7,2177
LocationB,2011-12-18,2011,1,11.71357,201191.1,-1.074929,71.24242,3.55125,-6.214033,171.8903,1,2178
LocationB,2011-12-19,2011,0,0,201191.1,-1.644128,76.53882,2.071921,-5.574489,182.1806,2,2179
LocationB,2011-12-20,2011,4,69.95693,201191.1,-0.01250272,75.46835,1.713875,-2.717965,204.7787,3,2180
LocationB,2011-12-21,2011,2,35.08857,201191.1,-0.9763668,59.50149,1.276467,-3.822389,184.6891,4,2181
LocationB,2011-12-22,2011,1,9.00164,201191.1,-3.687465,52.23858,-0.1620408,-7.645228,133.0607,5,2182
LocationB,2011-12-23,2011,2,18.36789,201191.1,-2.936274,47.57655,2.704592,-7.811478,101.4726,6,2183
LocationB,2011-12-24,2011,3,55.08303,201191.1,-2.572679,47.33589,3.219519,-8.477198,105.7698,7,2184
LocationB,2011-12-25,2011,3,52.84439,201191.1,-2.662821,53.25426,3.463005,-8.788092,143.3034,1,2185
LocationB,2011-12-26,2011,3,35.92492,201191.1,-0.9544674,53.249,3.743769,-5.259334,159.4092,2,2186
LocationB,2011-12-27,2011,2,42.43796,201191.1,-0.5701712,58.71371,2.644571,-4.132302,163.5747,3,2187
LocationB,2011-12-28,2011,2,39.63292,201191.1,-1.988448,68.46516,2.573563,-7.029079,180.5978,4,2188
LocationB,2011-12-29,2011,2,22.49738,201191.1,-0.7652011,68.74162,2.665712,-5.196563,179.4006,5,2189
LocationB,2011-12-30,2011,4,49.03741,201191.1,-1.961144,77.9738,0.8224239,-4.845408,224.1406,6,2190
LocationB,2011-12-31,2011,2,35.08857,201191.1,-1.502853,73.33706,3.015285,-6.000448,184.0281,7,2191
LocationC,2006-1-1,2006,0,0,868564.6,20.44518,75.89605,23.76008,18.1741,136.6744,1,1
LocationC,2006-1-2,2006,2,25.53397,868564.6,20.21284,76.62114,23.68288,16.47299,130.4682,2,2
LocationC,2006-1-3,2006,0,0,868564.6,20.16813,80.22849,22.50473,17.30395,129.9138,3,3
LocationC,2006-1-4,2006,0,0,868564.6,21.07691,81.76438,24.55293,17.90698,127.4103,4,4
LocationC,2006-1-5,2006,0,0,868564.6,13.44954,74.21903,20.67939,10.58263,142.7561,5,5
LocationC,2006-1-6,2006,0,0,868564.6,7.900127,67.54338,10.58133,7.753898,159.0776,6,6
LocationC,2006-1-7,2006,1,5.58305,868564.6,8.907837,46.41382,12.04202,6.914447,112.9567,7,7
LocationC,2006-1-8,2006,0,0,868564.6,9.6034,51.42151,11.77113,8.273739,125.6268,1,8
LocationC,2006-1-9,2006,0,0,868564.6,10.92516,52.07129,16.74311,8.64424,129.5834,2,9
LocationC,2006-1-10,2006,0,0,868564.6,11.42808,58.4971,18.86211,8.450379,143.9531,3,10
LocationC,2006-1-11,2006,0,0,868564.6,13.33819,68.9582,19.35088,8.565203,151.3049,4,11
LocationC,2006-1-12,2006,2,53.00114,868564.6,17.58191,79.59929,21.3708,14.40528,139.6315,5,12
LocationC,2006-1-13,2006,2,14.70665,868564.6,18.95335,83.03553,21.80912,15.13095,140.1279,6,13
LocationC,2006-1-14,2006,1,7.67652,868564.6,19.40133,84.77121,23.49291,15.2371,135.0436,7,14
LocationC,2006-1-15,2006,0,0,868564.6,19.89179,82.65666,24.05342,16.02553,133.01,1,15
LocationC,2006-1-16,2006,1,11.71357,868564.6,19.2889,78.37847,24.53235,15.75076,138.3795,2,16
LocationC,2006-1-17,2006,0,0,868564.6,21.32437,86.8513,23.64411,17.65708,126.3721,3,17
LocationC,2006-1-18,2006,0,0,868564.6,22.90049,85.5869,25.24558,20.0742,121.6248,4,18
LocationC,2006-1-19,2006,0,0,868564.6,18.97344,86.59045,22.9198,15.4727,122.2345,5,19
LocationC,2006-1-20,2006,0,0,868564.6,11.17312,80.2201,15.50062,10.82463,176.8813,6,20
LocationC,2006-1-21,2006,0,0,868564.6,9.627006,66.46377,12.18795,9.087899,139.1469,7,21
LocationC,2006-1-22,2006,1,9.00164,868564.6,10.3976,62.25346,13.10623,9.360616,140.646,1,22
LocationC,2006-1-23,2006,0,0,868564.6,10.95437,56.65352,15.47483,8.220782,131.9543,2,23
LocationC,2006-1-24,2006,0,0,868564.6,11.46296,56.1672,16.93496,8.736423,132.8813,3,24
LocationC,2006-1-25,2006,2,53.00114,868564.6,11.85806,60.86115,18.32468,8.686777,137.0934,4,25
LocationC,2006-1-26,2006,1,6.65432,868564.6,13.63257,55.95101,19.97081,9.496125,138.4245,5,26
LocationC,2006-1-27,2006,2,32.04505,868564.6,15.20148,57.31801,20.49414,9.814872,132.7539,6,27
LocationC,2006-1-28,2006,3,24.34104,868564.6,16.77072,76.10545,20.42107,11.37213,157.4019,7,28
LocationC,2006-1-29,2006,1,31.9564,868564.6,18.4989,84.20392,22.5097,14.31391,141.7044,1,29
LocationC,2006-1-30,2006,0,0,868564.6,20.2906,86.05807,24.23506,16.28651,128.5198,2,30
LocationC,2006-1-31,2006,0,0,868564.6,21.00758,85.63693,26.17018,17.34096,113.5112,3,31
LocationC,2006-2-1,2006,1,17.1511,868564.6,21.02834,79.86428,24.79862,17.54038,122.5014,4,32
LocationC,2006-2-2,2006,1,18.87965,868564.6,21.07988,78.51748,23.54967,17.435,117.1138,5,33
LocationC,2006-2-3,2006,3,43.75862,868564.6,21.04646,78.72743,23.54292,17.33896,131.0936,6,34
LocationC,2006-2-4,2006,1,30.0593,868564.6,14.15641,76.61601,18.44583,11.72572,125.0012,7,35
LocationC,2006-2-5,2006,0,0,868564.6,15.50884,71.42725,18.18167,11.51304,127.0387,1,36
LocationC,2006-2-6,2006,1,21.22672,868564.6,17.78056,78.68071,21.2734,12.92624,122.7192,2,37
LocationC,2006-2-7,2006,2,19.97436,868564.6,18.80268,72.54306,22.58126,14.61092,123.7113,3,38
LocationC,2006-2-8,2006,4,31.95337,868564.6,18.98898,68.48462,22.79675,14.35218,121.1726,4,39
LocationC,2006-2-9,2006,0,0,868564.6,16.22218,69.13661,19.18174,13.03734,136.1311,5,40
LocationC,2006-2-10,2006,3,57.64041,868564.6,13.26618,73.18072,16.42125,10.23163,120.7452,6,41
LocationC,2006-2-11,2006,0,0,868564.6,16.22043,76.57968,19.13293,11.7277,124.3935,7,42
LocationC,2006-2-12,2006,5,38.28178,868564.6,18.17225,75.33223,19.73853,14.34235,130.9115,1,43
LocationC,2006-2-13,2006,1,17.1511,868564.6,19.57052,77.61425,22.48792,15.91196,124.8516,2,44
LocationC,2006-2-14,2006,2,12.54062,868564.6,20.89941,83.93366,23.33908,17.66083,116.1889,3,45
LocationC,2006-2-15,2006,1,2.99308,868564.6,21.76171,86.53227,26.19247,18.48998,132.9839,4,46
LocationC,2006-2-16,2006,1,11.71357,868564.6,21.58592,84.26491,26.59871,17.79984,121.0894,5,47
LocationC,2006-2-17,2006,1,41.28757,868564.6,13.33312,76.89349,18.81669,11.11277,126.7705,6,48
LocationC,2006-2-18,2006,2,34.72246,868564.6,9.805112,83.58428,11.99332,9.239107,126.9619,7,49
LocationC,2006-2-19,2006,2,37.28036,868564.6,10.01185,86.14752,13.51489,9.16284,128.5525,1,50
LocationC,2006-2-20,2006,1,18.87965,868564.6,12.49754,77.49865,16.83773,11.25527,129.9381,2,51
LocationC,2006-2-21,2006,0,0,868564.6,17.84444,82.72916,21.57718,13.83952,121.3751,3,52
LocationC,2006-2-22,2006,1,34.70382,868564.6,18.24623,84.358,21.82542,15.46688,124.4633,4,53
LocationC,2006-2-23,2006,1,23.04341,868564.6,14.84662,71.49502,17.65452,13.71542,117.5317,5,54
LocationC,2006-2-24,2006,1,36.5746,868564.6,13.46172,82.67254,15.38504,12.48585,125.4949,6,55
LocationC,2006-2-25,2006,2,26.73948,868564.6,12.77658,85.04147,15.51081,12.55482,119.0193,7,56
LocationC,2006-2-26,2006,0,0,868564.6,13.67614,88.81687,16.26791,13.18787,115.003,1,57
LocationC,2006-2-27,2006,4,46.24918,868564.6,15.16081,91.57379,15.47681,13.07758,112.373,2,58
LocationC,2006-2-28,2006,3,35.00027,868564.6,10.79104,82.22868,14.89666,10.00722,149.9782,3,59
LocationC,2006-3-1,2006,1,25.56679,868564.6,9.840624,58.18625,14.18571,8.115712,119.878,4,60
LocationC,2006-3-2,2006,1,23.04341,868564.6,12.8107,52.36997,17.22977,9.658494,131.8606,5,61
LocationC,2006-3-3,2006,1,10.39095,868564.6,13.34898,61.89955,20.86342,7.167702,124.1467,6,62
LocationC,2006-3-4,2006,1,36.5746,868564.6,15.17158,76.8376,17.19456,12.6648,127.7676,7,63
LocationC,2006-3-5,2006,2,21.68023,868564.6,16.52578,88.52555,17.95017,14.44561,116.0666,1,64
LocationC,2006-3-6,2006,2,46.79351,868564.6,18.34719,91.65458,21.2208,16.17358,116.2816,2,65
LocationC,2006-3-7,2006,4,41.05432,868564.6,19.93172,89.94052,22.277,17.48701,128.1886,3,66
LocationC,2006-3-8,2006,0,0,868564.6,21.14039,88.9941,23.87386,19.07524,114.9656,4,67
LocationC,2006-3-9,2006,2,16.67816,868564.6,21.26582,88.02278,24.74065,18.76873,119.8103,5,68
LocationC,2006-3-10,2006,2,15.65596,868564.6,22.19087,86.17738,24.29937,19.84668,120.7597,6,69
LocationC,2006-3-11,2006,5,71.89915,868564.6,22.36392,86.12324,24.12322,20.1535,120.1984,7,70
LocationC,2006-3-12,2006,2,32.37539,868564.6,22.00281,85.60076,27.12513,16.0772,120.3142,1,71
LocationC,2006-3-13,2006,1,21.22672,868564.6,10.37716,79.58275,15.81894,8.519908,153.325,2,72
LocationC,2006-3-14,2006,1,9.00164,868564.6,8.778849,73.72075,12.66669,7.611703,150.6439,3,73
